,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
65,0.05623669624328613,0.012505281015749648,0.0,0.0,0.001,"(50, 50)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 7}",0.38646049896049894,0.47398648648648645,0.40395299145299135,0.4660087719298243,0.44042397660818716,0.4339037692985061,0.03437246378088486,70,0.4238992042440318,0.41428381962864735,0.4710449596066034,0.45792065742544635,0.4195855730882608,0.437346842798598,0.02274664655223347
66,0.03789677619934082,0.021081430212733614,0.0,0.0,0.001,"(50,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 2}",0.4199064449064449,0.46413721413721415,0.37361111111111106,0.4320175438596489,0.41812865497076024,0.421753893569683,0.029271172527048476,89,0.453974358974359,0.3994385499557914,0.42208465050930805,0.4177317190097818,0.41972922340429153,0.42259170037070637,0.017623903812395383
67,0.04060344696044922,0.04024494032690592,0.003131389617919922,0.006262779235839844,0.001,"(50,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 3}",0.2692307692307693,0.25,0.47435897435897434,0.5230263157894733,0.27083333333333337,0.3559205706574127,0.11615221679070661,105,0.26,0.26500000000000007,0.5531524411661398,0.4665826014817233,0.25980392156862747,0.3609077928432981,0.12468187531541622
68,0.028087949752807616,0.00977298022746632,0.0001956462860107422,0.0003912925720214844,0.001,"(50,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 4}",0.39391891891891895,0.3584459459459459,0.37499999999999994,0.33771929824561386,0.43421052631578955,0.3797471381155591,0.032536750316137716,101,0.43446065428824054,0.37358532272325384,0.40674394099051636,0.3831064678342292,0.3833665684064505,0.39625259084853803,0.02201181368521353
69,0.09685935974121093,0.041207460211636474,0.0,0.0,0.001,"(50,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 5}",0.458393970893971,0.4776507276507276,0.5360042735042735,0.48611111111111094,0.4513888888888889,0.4819014784014784,0.02978496745523764,41,0.5272502210433245,0.4686295313881522,0.5492342817000351,0.5009396770672896,0.4330844527857961,0.49582763279691944,0.04133334139392995
70,0.04110860824584961,0.019326676463793307,0.0,0.0,0.001,"(50,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 6}",0.5592515592515592,0.5602910602910602,0.34903846153846146,0.5208333333333331,0.5763888888888887,0.5132882057882058,0.08407924280328302,33,0.5792175066312998,0.5660742705570293,0.41457850368809274,0.4894990768979692,0.5711868066109744,0.5241112328770731,0.06357535322102348
71,0.059367799758911134,0.02687411676434542,0.0,0.0,0.001,"(50,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 7}",0.41216216216216217,0.4729729729729729,0.4013888888888888,0.5277777777777776,0.5292397660818713,0.46772612838402305,0.05437553023048582,52,0.4490760389036252,0.45111405835543783,0.45464524060414474,0.5303093666806068,0.5122039018485841,0.4794697212784798,0.0346417970407696
72,0.011595964431762695,0.005996347382557669,0.0005988597869873047,0.0004889680457981717,0.001,"(25,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 2}",0.46826923076923077,0.4490384615384616,0.4874999999999999,0.4999999999999998,0.4605263157894738,0.4728198380566802,0.01834658442702514,48,0.49179487179487175,0.46935897435897445,0.45615384615384613,0.4807024075452966,0.46487962273517,0.4725779445176318,0.012447281853309023
73,0.04061565399169922,0.007668200622288826,0.0,0.0,0.001,"(25,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 3}",0.4286902286902287,0.38648648648648654,0.386111111111111,0.520833333333333,0.4473684210526316,0.43302348733927676,0.049270313366589984,73,0.5156763925729444,0.38543766578249344,0.4592781875658588,0.5230482257060965,0.4164460911814006,0.45997731256175883,0.05391093126918945
74,0.05560975074768067,0.03050600946557659,0.00019989013671875,0.0003997802734375,0.001,"(25,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 4}",0.3512474012474012,0.2692307692307693,0.3803418803418802,0.39583333333333315,0.3618421052631579,0.35091511349406085,0.044283192095724296,109,0.3727055702917772,0.2396153846153847,0.42626097646645594,0.3988880275536606,0.32787589632697195,0.35306917105085006,0.06534287859319808
