,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
249,0.18511481285095216,0.03195564652905519,0.0031241893768310545,0.006248378753662109,0.001,"(25, 25)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 4}",0.4651247401247401,0.5748440748440748,0.5451923076923076,0.5277777777777775,0.5910087719298245,0.5403391474180947,0.04407797096497621,75,0.5921794871794872,0.5661140583554379,0.5883333333333334,0.5504794860548692,0.5708344808358579,0.5735881691517971,0.015234916073014715
250,0.1797027111053467,0.04090439667495825,0.007245254516601562,0.007076269297263186,0.001,"(25, 25)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 5}",0.4344334719334719,0.5893451143451144,0.4866452991452992,0.4583333333333331,0.557017543859649,0.5052031108610056,0.05919464223658634,146,0.5248054818744475,0.5327851458885944,0.5800842992623816,0.44920048824107406,0.5318368200410041,0.5237424470615004,0.042141018623745814
251,0.13487372398376465,0.0194020652513974,0.0031241893768310545,0.006248378753662109,0.001,"(25, 25)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 6}",0.4027027027027027,0.4681912681912682,0.4013888888888888,0.5069444444444442,0.5508040935672512,0.46493853917538114,0.05815449572316836,290,0.4574712643678161,0.43909372236958455,0.4635370565507552,0.5328772223298891,0.5421107926437438,0.4870180116523578,0.04209366876899663
252,0.14415173530578612,0.011601533501792946,0.0,0.0,0.001,"(25, 25)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 7}",0.42086798336798337,0.5565228690228691,0.36602564102564095,0.5069444444444442,0.557017543859649,0.4809810041388988,0.07625271455826303,214,0.5305658709106985,0.4652387267904511,0.5334562697576396,0.5199257438366365,0.5134117545058601,0.5125196731602571,0.02471898020527844
253,0.1323392391204834,0.01522141908303253,0.004324817657470703,0.006107962600626528,0.001,"(25, 25)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 8}",0.42086798336798337,0.5565228690228691,0.36602564102564095,0.5069444444444442,0.557017543859649,0.4809810041388988,0.07625271455826303,214,0.5305658709106985,0.4652387267904511,0.5334562697576396,0.5199257438366365,0.5134117545058601,0.5125196731602571,0.02471898020527844
254,0.13493037223815918,0.01210346123730251,0.003116607666015625,0.00623321533203125,0.001,"(25, 25)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 9}",0.42086798336798337,0.5565228690228691,0.36602564102564095,0.5069444444444442,0.557017543859649,0.4809810041388988,0.07625271455826303,214,0.5305658709106985,0.4652387267904511,0.5334562697576396,0.5199257438366365,0.5134117545058601,0.5125196731602571,0.02471898020527844
255,0.12230300903320312,0.011218613118177732,0.0031323909759521486,0.006264781951904297,0.001,"(25, 25)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 10}",0.42086798336798337,0.5565228690228691,0.36602564102564095,0.5069444444444442,0.557017543859649,0.4809810041388988,0.07625271455826303,214,0.5305658709106985,0.4652387267904511,0.5334562697576396,0.5199257438366365,0.5134117545058601,0.5125196731602571,0.02471898020527844
256,0.14456896781921386,0.007185076600790872,0.0,0.0,0.001,"(25, 25)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 15}",0.42086798336798337,0.5565228690228691,0.36602564102564095,0.5069444444444442,0.557017543859649,0.4809810041388988,0.07625271455826303,214,0.5305658709106985,0.4652387267904511,0.5334562697576396,0.5199257438366365,0.5134117545058601,0.5125196731602571,0.02471898020527844
257,0.1505284309387207,0.025242149730371657,0.0072461128234863285,0.007077643442092654,0.001,"(25, 25)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 20}",0.42086798336798337,0.5565228690228691,0.36602564102564095,0.5069444444444442,0.557017543859649,0.4809810041388988,0.07625271455826303,214,0.5305658709106985,0.4652387267904511,0.5334562697576396,0.5199257438366365,0.5134117545058601,0.5125196731602571,0.02471898020527844
258,0.15745024681091307,0.018094926566161636,0.006255912780761719,0.007661906121513816,0.001,"(25, 25)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 25}",0.42086798336798337,0.5565228690228691,0.36602564102564095,0.5069444444444442,0.557017543859649,0.4809810041388988,0.07625271455826303,214,0.5305658709106985,0.4652387267904511,0.5334562697576396,0.5199257438366365,0.5134117545058601,0.5125196731602571,0.02471898020527844
