,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
122,0.656096029,0.075241424,0.015620756,0.017113457,0.01,"(25, 25)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 4}",0.664293743,0.662901211,0.684465189,0.650353217,0.660918363,0.664589594,0.011080724,213,0.674939235,0.679097561,0.673848838,0.65291876,0.648782401,0.665917359,0.012494724
123,0.784190607,0.211759532,0.012496567,0.018216965,0.01,"(25, 25)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 5}",0.669364306,0.665192956,0.685368255,0.659357104,0.691353509,0.674123929,0.012193013,57,0.675190433,0.672646241,0.668576014,0.676519861,0.672723042,0.673131118,0.002715694
124,0.756071663,0.109393214,0.006247997,0.007652203,0.01,"(25, 25)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 6}",0.669189459,0.661258898,0.686794806,0.649289387,0.679737073,0.669254215,0.01326373,154,0.673480958,0.676256132,0.672043605,0.650061471,0.667759463,0.667920326,0.00934208
125,0.862296724,0.047791425,0.015620852,0.009879705,0.01,"(25, 25)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 7}",0.656881479,0.662401649,0.670935893,0.659189901,0.668850061,0.663650009,0.005429347,224,0.671291782,0.673238369,0.662444636,0.671933216,0.654481996,0.666678,0.007191754
126,1.243455029,0.552703341,0.024994469,0.015930536,0.01,"(25, 25)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 8}",0.639396778,0.661671038,0.669190244,0.663934289,0.68761234,0.664350636,0.015457475,217,0.652426001,0.674999883,0.665667931,0.675679091,0.677173663,0.669189314,0.009306326
127,1.230960417,0.224511846,0.01874485,0.018216843,0.01,"(25, 25)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 9}",0.669701511,0.653603097,0.661869783,0.659846173,0.672127242,0.663427792,0.006735998,228,0.676974902,0.673604862,0.671845978,0.673572802,0.662812302,0.671762169,0.004773963
128,0.987266207,0.30119568,0.028118515,0.018217505,0.01,"(25, 25)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 10}",0.672305483,0.659728987,0.643873129,0.661004055,0.657486519,0.658882399,0.009086275,259,0.673189199,0.68102641,0.640096404,0.66663531,0.661399423,0.664469349,0.013844337
129,1.19659152,0.232668858,0.024994278,0.01874547,0.01,"(25, 25)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 15}",0.660322218,0.67025103,0.687205669,0.653463194,0.678836266,0.670015323,0.012174061,134,0.677939261,0.679628911,0.682500607,0.677985899,0.67502985,0.678616906,0.002442607
130,1.33093586,0.108856994,0.028117275,0.011690105,0.01,"(25, 25)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 20}",0.675409017,0.651698514,0.684244115,0.669029804,0.67687581,0.671447616,0.011001447,100,0.682187449,0.679487531,0.672610413,0.679704833,0.67874211,0.678546467,0.003186195
131,1.471526003,0.204728174,0.028119278,0.011690131,0.01,"(25, 25)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 25}",0.669551642,0.661352567,0.691276763,0.667786231,0.678917778,0.673773772,0.010400874,62,0.667604028,0.67496219,0.682019056,0.677581996,0.669820151,0.674397484,0.005208673
